Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
North America,NAC,GDP per capita (current US$),NY.GDP.PCAP.CD,2942.6288699441,2990.7662806599,3153.8860500384,3281.3512353516,3478.0858610805,3727.1401651028,4040.8790099139,4227.7618637387,4575.1481101462,4906.8525075716,5140.4904594531,5525.1429649471,6017.6949521543,6657.8144444151,7222.9827491673,7787.7485726907,8627.8781935299,9414.6635273723,10441.6087730549,11531.2592063599,12454.5951188154,13827.1183286799,14242.8086069184,15347.1415253208,16809.365087602,17855.7072356895,18651.9189708137,19720.6856895874,21224.3456904584,22694.9680473978,23696.3712717686,24131.30752105,25021.2625580602,25822.0803876124,26988.8344390296,27968.7292095918,29189.8461901225,30604.9865877247,31761.2416063396,33397.9809096259,35242.0641955061,35942.4362729718,36794.8536066037,38550.0798996021,40948.2341842791,43514.0819225872,45849.0408211219,47723.7274691787,48232.3100078821,46394.3848463695,48289.700299921,50024.8202953851,51560.704640076,52755.7792523288,54187.4940946153,55153.7582093129,56081.9444819474,
Namibia,NAM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,2404.4161892567,2184.3350681123,2014.538153771,2134.9953917017,1764.4771918226,1407.1009373562,1522.0896655977,1854.3126033975,1924.0621178219,1873.13712108,1982.3252426649,2055.4409909034,2278.0465213504,2063.1480602548,2263.4002950541,2381.6454350561,2311.9637902181,2332.3835781237,2113.4427745553,2055.364974522,2057.9950568159,1834.294086317,1713.04759416,2482.3686203415,3288.2573734846,3573.1463867659,3881.2095346654,4202.5109681164,4029.0650605485,4153.4978852815,5191.5830814144,5600.9713916323,5749.4047524812,5490.041312234,5392.7124189497,4770.5009385655,4414.9789473504,
New Caledonia,NCL,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,1763.4750668377,1756.219653066,1865.665998684,2165.9011460729,2529.8926397758,3203.7114455644,3446.9527939175,4031.0160387405,4220.1935004858,4865.6503748892,6163.3801194825,5957.5411167719,6158.9467392187,6152.7825288756,7561.1922761252,8443.1070518135,6817.832528779,6208.7826341611,5540.2349727674,5249.0536002064,5534.631412905,7634.3344002316,9271.7354036501,12665.6632283397,13092.2647265506,14800.0286943521,15133.1622384558,16261.2969282208,16640.8023536798,16037.0252427091,18721.0564384262,18257.2150489301,16341.5873485558,15387.8695836451,14611.8328032133,12579.5951055864,,,,,,,,,,,,,,,,,
Niger,NER,GDP per capita (current US$),NY.GDP.PCAP.CD,132.6521624302,139.341401611,148.1921633092,158.7212095598,153.2662561316,172.0477428189,174.3640208418,160.5992847784,150.3875646501,142.7046326834,144.090377359,149.5470627362,155.7817761067,193.0607806208,203.5721367292,202.2621328995,199.5377623612,235.1988024851,313.9161620012,362.511899635,418.8620682174,352.1887256406,318.0155636637,276.1299894124,217.4357929948,208.2991410007,267.551706335,304.8901629628,302.4243608465,280.5468546447,309.5864641535,281.3964667447,274.2860354422,181.6903802621,170.8094084878,198.4528096339,202.4214038405,181.295535306,196.7250241228,184.3464766449,158.4055972267,165.2507246575,177.8208383768,215.8050407788,232.5661574369,250.0383730813,258.0463872839,292.5596199728,354.8185997862,341.2894617766,348.1515109693,375.5819866014,391.5155024379,416.140083772,429.7908889931,362.7521263014,364.1654618342,
Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,92.9618001456,96.9804300444,104.3885334484,107.5421084873,113.1703380447,117.1902853318,124.3092730366,99.4068327312,97.2021478064,121.2460377297,224.10745503,160.2537090187,209.2374935663,252.2502422687,402.8734796726,438.3362614419,556.6607759699,536.1150956285,527.1466422014,661.9842825963,873.9607320315,809.1471722696,663.4249788229,446.1433410628,349.7129563493,345.3275642525,241.4572478606,273.4705815489,257.2923062216,260.9869967936,322.8411826332,280.3020315474,292.3612720254,153.6467192332,171.669746269,264.2956341836,315.9670713142,315.5522291131,274.9873910681,300.6090075464,379.1193263641,351.7996665994,459.4572117495,512.6507189954,648.8150852289,807.8938737981,1019.7432861106,1136.8296448618,1383.8933536955,1097.6614218964,2327.3206695739,2527.9420027877,2755.2977874068,2996.9643024537,3221.6781157521,2655.1579771144,2175.6734416221,
Nicaragua,NIC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.5166497545,243.5612624898,351.3981713352,413.9194976447,396.7971319542,854.5499049483,897.7158111004,916.518709513,917.1288400559,951.8733522537,981.020489222,1016.0207430523,1043.6007578696,1010.1472770146,1015.5653137284,1091.5051566246,1175.1162249676,1240.9926167446,1344.3018712533,1518.8053855473,1464.4977535687,1526.4979380618,1682.9579243434,1792.0380448462,1847.1980486857,1975.4647074898,2095.9664881452,2151.3820465635,
Netherlands,NLD,GDP per capita (current US$),NY.GDP.PCAP.CD,1068.7845872374,1159.3923571607,1240.6778943729,1328.0366487997,1541.9473651903,1708.0963564886,1835.8014235103,1991.3606856504,2185.2486588866,2446.3354539954,2889.7147988747,3335.4936125007,4052.0660296162,5277.3500260031,6358.7723835832,7241.8860683698,7824.532710866,9049.8124843832,11036.7073180438,12635.1957282094,13615.8370736975,11373.4126872705,10931.3384172139,10544.0458965616,9849.8219674462,9799.4430376277,13607.9271903286,16496.2959945287,17518.0287566478,17175.6453683691,21019.125671934,21454.8628923695,23598.9507648691,22827.3000431587,24331.7540182404,28884.7135222434,28698.6660159512,26404.986730145,27533.6067928156,27951.734289323,25921.1279408277,26584.1216906272,28817.3232079888,35245.1640746805,39954.6422157907,41577.1600883755,44453.9711946212,51241.3156170166,56928.8204756806,51900.3400948453,50338.2548273725,53540.6053553521,49474.705606422,51574.489418462,52157.4068701887,44746.3340485236,45669.8148017903,
Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,1441.7556600263,1560.3249311723,1667.2474297782,1775.5826554498,1937.8846138593,2164.4688233674,2317.1948838266,2514.0437721471,2662.1174915312,2875.2358439686,3306.2194760777,3736.3487374999,4413.5756916853,5689.5888066967,6811.5273365323,8204.4515115298,8927.2016273448,10266.1206718698,11462.6415912182,13046.5372210653,15772.2409073814,15512.5067043575,15224.8939100982,14927.5174766339,14989.4857665906,15753.5527652129,18883.265802712,22505.8977117052,24207.281468963,24281.0961405377,28242.943738533,28596.9330036444,30523.9850558974,27963.6652188271,29315.8419070199,34875.1973878148,37321.4433901355,36628.5174155741,34788.7785642698,36371.3957875661,38146.7153917477,38549.5893413937,43061.1503812416,50111.6544494522,57570.2691601943,66775.3943971756,74114.697150083,85170.8621662157,97007.9418918692,80067.1766382996,87770.2668443401,100711.224780553,101668.170658652,103059.24822759,97199.9190963458,74521.56993249,70911.757158599,
Nepal,NPL,GDP per capita (current US$),NY.GDP.PCAP.CD,50.5151404451,52.0418806217,55.2850368882,47.0939471531,46.2425117015,67.3708701351,81.6220892878,74.4001918438,66.9508382507,67.0529928889,72.1770656121,72.0991668255,81.9316470327,76.1539365151,93.398451994,118.2508816699,106.6574595689,99.2657037855,112.6407628139,127.0878889607,130.5794724788,149.2282657475,153.4820036316,153.1933430684,157.8986466217,156.6563530492,166.7014707898,169.1704561529,195.0920171197,192.7037174582,193.4761241322,203.7653978467,172.0062101096,180.1097459506,194.8890676487,205.69384143,206.433006591,219.6844660284,212.4689465069,215.9805921218,231.4255003907,248.6183538773,246.3075620564,253.7200412407,287.400105578,317.0891980057,348.6314534175,393.8843517713,473.8444409073,480.7200908682,592.183521642,692.1166842173,681.7925868177,688.6172787967,706.2386976811,747.1604623559,729.1222514985,
Nauru,NRU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2028.0637332703,3914.956934885,4416.7283531313,4912.5995583728,7233.9466089378,10099.4220024211,10036.1832050216,9872.63831365,8052.8883854666,7821.298917699,
New Zealand,NZL,GDP per capita (current US$),NY.GDP.PCAP.CD,2312.9499923986,2343.2922131743,2448.6286332647,2622.2202714036,2813.5469756394,2151.2949269532,2191.3125419396,2188.3991386256,1885.1561517563,2077.895543023,,2773.3231073111,3294.648942683,4323.1965345866,4610.5704263401,4171.7697396748,4373.8409979123,4950.5882053893,5936.9852603642,6667.8164716622,7467.4780588307,7813.8875433607,7656.4757323896,7598.1066178942,6713.5994571124,7600.7227696624,9427.7166162105,12331.2949171624,13758.9594541694,13312.3855858113,13663.201095115,12230.0734548834,11792.9886941108,13094.1906250147,15280.4814411662,17400.4201848172,18794.436039393,17474.0203151599,14738.4455703918,15322.0885133594,13641.1027183822,13882.8568268586,16874.3123184409,21913.7081719961,25420.3993524015,27750.8951531221,26670.8645228341,32509.7347119416,31287.7786475125,28200.9419253104,33691.3483689734,38426.5508077771,39970.2562445037,42889.8814066272,44503.2467325879,38201.5745534488,39416.3587325996,
OECD members,OED,GDP per capita (current US$),NY.GDP.PCAP.CD,1358.1073742771,1405.4954695402,1497.3962992431,1592.2957650055,1717.3469272744,1841.1612252693,1997.8334859888,2119.9169238425,2275.0297353801,2467.2580204786,2678.330717183,2931.3400373801,3362.4748941576,4019.561762615,4455.3184613536,4937.6830721118,5303.1360438023,5924.7586610041,7048.864415118,8068.6837851029,8874.3443927934,8955.8082682353,8747.802198452,8968.0844074546,9309.6604162123,9748.5129610059,11727.0285223479,13471.9954323155,15084.4404566018,15675.9972824591,17514.745457086,18361.859917377,19564.1021805916,19685.2561400263,20851.2316092159,22791.9584459242,22817.7360610269,22301.4042419369,22369.6530302298,23342.1948134679,23671.3087732359,23282.8892407162,24125.5633042352,26840.7293774217,29666.6946514738,31139.7644698216,32591.6758354398,35359.6638639217,37138.9302819772,34499.7181771933,35903.5342551598,38376.4758933498,38061.8540837306,38274.2033114497,38779.1167843946,36412.4852966215,36864.2889113313,
Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,101.258693093,105.5573450215,162.3233390389,277.9071873606,342.4750102192,354.077209209,401.8977814994,472.52160133,598.5617338183,1954.8924357455,2377.091380187,2760.5266057847,2803.3826148758,2653.2740024139,3419.2813818587,5181.7992859699,5947.2369856062,5855.8677940918,5828.0502350628,6164.1452776878,6677.3805816664,4691.1943500027,4822.1227800164,4997.399384047,5382.7170687906,6448.1312431872,5988.8352101355,6278.6366618001,6029.169254147,6013.1666766105,6261.719017129,6830.5966688807,7039.5774308655,6254.9534108081,6967.0596644638,8601.1859057938,8476.6105109892,8629.1017741409,9069.8102060547,10129.2888628425,12376.9793587916,14408.0504962765,15805.1322617934,22075.0353566455,16784.3461606049,19280.7473537557,20986.0003596315,22134.9100672411,21268.7563739522,20458.4522702443,16627.364302495,14982.3579235229,
Other small states,OSS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,282.2856034648,328.2861699417,389.3909088264,552.4678523999,997.3371950811,1090.6292386786,1329.1126804303,1467.8183313838,1587.7914827624,2018.9712154538,2741.8214175016,2694.040536381,2487.6087375717,2292.7571518574,2252.7139740377,2086.2072106538,2056.3507577585,2377.011340872,2602.6831138521,2658.9207803701,3109.5411462056,3133.8310447514,3354.4558537159,3135.6733788166,3228.6555333827,3636.6582440123,3774.6358580161,3866.9324196669,3723.1806718953,3932.4483001874,4373.3193646402,4268.982014131,4519.6209868869,5494.2297558072,6669.2359036247,7914.4013806483,9078.2678282253,10819.4823822229,12880.2641027106,10782.442289229,12211.3261701731,14713.2863999013,15014.7449488816,15313.2460972777,15463.662677679,12594.3790609267,12075.8344107036,
Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,82.5472458034,88.1724193463,89.8377121474,93.9886873871,103.5360362307,115.7377621735,123.9025690453,138.1543862127,146.9792195865,152.6805028849,172.6107391577,177.6271771413,151.7667702395,100.3002883799,135.238442587,169.7912357273,193.8360823661,213.2045555241,243.4608370011,260.7990450604,303.4489556672,348.2239075488,368.2144528451,332.475956852,349.1223981429,337.7260189743,334.847550219,339.0848412235,379.1357900449,384.0864290454,371.5726219202,410.4740208853,427.5727635054,440.9293264967,433.2885836355,493.6615079559,502.7867074467,483.6529365899,470.2489294657,465.0757661433,533.8624114336,510.6568157309,499.8600032924,563.5943419658,649.8048232937,711.4699462697,873.7702727185,950.4327931441,1039.3120884427,1006.6039991422,1040.1422678764,1226.2153139033,1261.2089674342,1272.4410610006,1316.9809658343,1428.6376276743,1443.6250163639,
Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,474.1258216592,513.2890615963,542.3615633418,583.4445275879,608.1266904651,648.4622242372,686.0911919303,742.1273799163,775.6495803527,827.1744467751,889.2300988811,974.9232781977,1040.7863622737,1157.5904760061,1287.9117516022,1395.4258095754,1444.6965675348,1489.894335352,1721.6942290191,1918.0763688724,2332.0214820947,2577.617944143,2782.1610015025,2791.6711554856,2848.9501748288,2947.5906106316,2996.5230140167,2945.076589548,2492.0790942229,2446.1631806029,2603.7812893438,2803.8715811509,3122.0036894152,3339.8381682083,3489.0653133561,3494.4369335665,3529.7853196889,3741.2427586975,3974.6506574809,4082.6145826076,4060.299035061,4046.3728329499,4126.1406709185,4267.1357801104,4591.8927763867,4916.5488602943,5348.5183989528,6068.0866070397,6973.9280396147,7429.6282741309,7937.2599309073,9270.7231708876,10589.8271320652,11685.9798273371,12593.7370420898,13134.043669218,13680.23600692,
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,255.6183698058,280.1533375129,308.5978735301,328.5083821391,386.2164769956,445.1243162542,511.9706337577,505.1467461768,454.1875372179,494.5838639257,557.0935265212,604.8876420126,653.0061525074,760.9807419726,934.3079462134,1108.1564362718,1019.6809672677,910.2853279182,757.7294724713,943.1428303395,1044.6398884068,1216.7530138771,1195.7543988273,929.53999923,921.4682400562,846.705769933,762.3544750047,1012.2526867911,738.3780955011,1052.9134515808,1210.0059784398,1555.9809368222,1589.4417152294,1516.4667117446,1900.2245347795,2217.7846813806,2260.6377334442,2342.0699900152,2202.4612260956,1963.410567197,1996.7196888403,1981.243653477,2059.1929578576,2180.2509966452,2448.1438990083,2754.7800290038,3171.4980560157,3611.2104703717,4208.8780110677,4166.0933868533,5022.4931909637,5771.5658781522,6387.785280506,6583.1162484631,6491.0524502814,6030.3432594966,6049.2325779293,
Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,254.4270713048,267.1477741146,156.6821542819,168.0169673717,175.9311979387,187.1130074903,199.9355678503,207.4273437691,224.6232984956,241.7020030001,186.7687599135,201.033748848,211.4010317149,258.3627432307,343.2416776109,360.6713782396,402.6632805701,450.1249995506,506.0851717125,596.3952749476,684.6543821762,731.7250081358,741.7871341649,645.4602926436,594.0255763013,565.7634673023,535.2358351345,579.2011114068,643.8152508549,704.9820782252,715.310585302,715.1419199488,814.0752867978,815.7221675879,939.1559311595,1061.347868272,1159.5892918004,1127.0037164654,966.7084379676,1087.2373649471,1038.910976958,957.2807441007,1000.0681353389,1010.5531956536,1079.0371501401,1194.6971546396,1391.772325084,1672.685433237,1919.4661946902,1825.3415209604,2129.4992465562,2352.5181559003,2581.8185536723,2760.2891460731,2842.9383529522,2878.3383704649,2951.0719290295,
Palau,PLW,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5095.9703075292,5419.0900865969,5187.555052221,4644.9027046873,4970.0702130192,5520.0255028111,6116.2738115426,6246.9237984881,6333.4053120276,6011.1764394301,7709.6531942634,8150.8606472892,8256.626136712,8018.4111675127,8754.4889921228,9611.4990455139,9648.5058964621,9682.1982501491,9724.7132687364,9187.4496116409,8956.2823644358,9712.4569153842,10362.0339146353,10899.2447418738,11682.7676116431,13981.8395340098,14428.1402594987,
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,114.6360320294,119.3169389967,124.6888138241,128.9990429021,139.6452718586,153.9032988664,170.7971238088,188.3630031631,201.8479919789,223.666699374,255.3967011282,276.8295839179,322.8759941546,475.935946458,523.632697092,471.3403918535,511.2219411634,539.7851090082,623.3364258864,713.7768393104,770.4656711977,735.0569773238,677.6681297783,712.9910052459,690.9848220623,638.6171016764,679.7059451178,786.4138776012,891.5438456081,843.2600915318,746.5073779422,856.284488509,965.26618778,1069.5510977993,1153.4485346306,947.2521533318,1026.4908090833,957.6510705328,716.1785447399,640.2860849537,631.9468525835,539.0031987304,511.6597331494,588.3503924479,637.3686653733,770.5648783303,1283.7703642558,1440.1303040368,1719.516327419,1672.490907869,2004.8181117509,2474.0618461392,2865.873252112,2800.1690288491,2965.9892842704,2659.2635069354,2500.0911159605,
Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731.209531162,2235.5410886252,2459.0206846825,2497.1952411669,2874.8253108452,3682.7912152665,4140.9835411414,4116.9262428282,4510.41311706,4389.9764153421,4492.7276035594,4981.1986188017,5196.9329210389,5693.5241601857,6681.178817812,8021.2515691549,9040.7702056187,11260.3185156411,14001.4468819804,11542.0202909403,12597.8623899641,13890.6962382966,13143.5212186872,13780.1906069881,14339.6745464524,12564.48352518,12421.3189093721,
Pre-demographic dividend,PRE,GDP per capita (current US$),NY.GDP.PCAP.CD,55.1238239302,55.6816946192,59.4616969027,67.7820312764,61.5175114214,67.7175300914,72.6314826091,66.7895194422,68.637121892,76.0535161533,90.6704912015,86.3677555171,97.4862634485,116.3977175629,161.9948662229,178.9849888205,204.588015955,220.1938958157,237.5518707745,291.6295333855,346.6266982045,303.1709568754,285.1733895461,237.0459861749,227.8478785357,230.4180439312,231.2426021581,256.8864025187,257.2886617528,255.3820892357,399.7592241881,387.0449610684,342.8630947354,307.3579918224,272.2848421498,322.0928258297,348.7309165946,354.5911575885,341.4629619487,336.7300941001,382.1359209508,352.0546174711,403.6698941272,453.5914716151,534.8565039747,642.7395413882,781.2679120189,930.5664358911,1154.4227279327,1015.0971970121,1366.2241100033,1532.8938153122,1635.9188639888,1737.5743381852,1802.6182124712,1521.9846182829,1373.5904283794,
